publication,page_number,column,entryType,full_text,x,y,width,height,entry_id,state_name
Alabama,13,0,CITY,"JORDAN (R.D., ECLECTIC), 80, ELMORE",318,907,631,14,Alab_013_00_01272,ALABAMA
Alabama,13,0,CITY,"KEENER, 100, ETOWAH",318,931,331,14,Alab_013_00_01274,ALABAMA
Alabama,13,0,CITY,"KELLERMAN, 100, TUSCALOOSA",318,955,464,14,Alab_013_00_01276,ALABAMA
Alabama,13,0,CITY,"KELLYTON, 300, COOSA",318,1003,348,14,Alab_013_00_01279,ALABAMA
Alabama,13,0,CITY,"KENNEDY, 261, LAMAR",318,1099,331,14,Alab_013_00_01284,ALABAMA
Alabama,13,0,CITY,"KILLEN, 65, LAUDERDALE",318,1195,381,14,Alab_013_00_01290,ALABAMA
Alabama,13,0,CITY,"KIMBERLY, 800, JEFFERSON",318,1243,431,14,Alab_013_00_01293,ALABAMA
Alabama,13,0,CITY,"KIMBROUGH, 20, WILCOX",318,1267,364,14,Alab_013_00_01295,ALABAMA
Alabama,13,0,CITY,"KINGSTON (VIDA P.O.), 70, AUTAUGA",318,1303,581,14,Alab_013_00_01297,ALABAMA
Alabama,13,0,CITY,"KINSTON, 150, COFFEE",318,1327,331,14,Alab_013_00_01299,ALABAMA
Alabama,13,2,CITY,"LINDEN, 600, MARENGO",1613,308,300,20,Alab_013_02_01302,ALABAMA
Alabama,13,2,CITY,"LINEVILLE, 1,053, CLAY",1613,516,250,20,Alab_013_02_01307,ALABAMA
Alabama,13,2,CITY,"LINWOOD, 100, PIKE",1613,724,200,20,Alab_013_02_01313,ALABAMA
Alabama,13,2,CITY,"LISMAN, -, CHOCTAW",1613,828,250,20,Alab_013_02_01316,ALABAMA
Alabama,13,2,CITY,"LITTLETON, 300, JEFFERSON",1613,958,300,20,Alab_013_02_01319,ALABAMA
Alabama,13,2,CITY,"LIVINGSTON, 877, SUMTER",1613,1036,300,20,Alab_013_02_01321,ALABAMA
Alabama,13,2,CITY,"LOACHAPOKA, 357, LEE",1613,1296,250,20,Alab_013_02_01327,ALABAMA
Alabama,13,2,CITY,"LOCAL, 12, ESCAMBIA",1613,1426,250,20,Alab_013_02_01330,ALABAMA
Alabama,13,2,CITY,"LOCKHART, -, COVINGTON",1613,1504,300,20,Alab_013_02_01332,ALABAMA
Alabama,13,2,CITY,"LOUISVILLE, 483, BARBOUR",1613,1582,300,20,Alab_013_02_01334,ALABAMA
Alabama,13,2,CITY,"LOWER PEACH TREE, 700, WILCOX",1613,1764,350,20,Alab_013_02_01339,ALABAMA
Alabama,13,2,CITY,"LOWREY, 80, GENEVA",1613,1920,250,20,Alab_013_02_01344,ALABAMA
Alabama,13,2,CITY,"LOWNDESBORO, 400, LOWNDES",1613,1972,350,20,Alab_013_02_01346,ALABAMA
Alabama,13,2,CITY,"LOXLEY, 70, BALDWIN",1613,2154,250,20,Alab_013_02_01351,ALABAMA
Alabama,13,2,CITY,"LUVERNE, 1,384, CRENSHAW",1613,2232,350,20,Alab_013_02_01353,ALABAMA
Alabama,13,2,CITY,"LYNN, 60, WINSTON",1613,2544,250,20,Alab_013_02_01361,ALABAMA
Alabama,14,0,CITY,"MABEN, 200, JEFFERSON",245,254,265,14,Alab_014_00_01363,ALABAMA
Alabama,14,0,CITY,"MADISON, 426, MADISON",245,291,265,14,Alab_014_00_01365,ALABAMA
Alabama,14,0,CITY,"MADRID, 100, HOUSTON",245,391,265,14,Alab_014_00_01370,ALABAMA
Alabama,14,0,CITY,"MAGNOLIA, 500, MARENGO",245,441,265,14,Alab_014_00_01373,ALABAMA
Alabama,14,0,CITY,"MAGNOLIA SPRINGS, 200, BALDWIN",245,466,385,14,Alab_014_00_01375,ALABAMA
Alabama,14,0,CITY,"MALONE, 255, RANDOLPH",245,528,265,14,Alab_014_00_01378,ALABAMA
Alabama,14,0,CITY,"MALVERN, 100, GENEVA",245,591,265,14,Alab_014_00_01381,ALABAMA
Alabama,14,0,CITY,"MANCHESTER, 500, WALKER",245,641,265,14,Alab_014_00_01384,ALABAMA
Alabama,14,0,CITY,"MAPLESVILLE, 500, CHILTON",245,691,265,14,Alab_014_00_01387,ALABAMA
Alabama,14,0,CITY,"MARGARET, 600, ST. CLAIR",245,766,265,14,Alab_014_00_01391,ALABAMA
Alabama,14,0,CITY,"MARION, 1,834, PERRY",245,803,265,14,Alab_014_00_01393,ALABAMA
Alabama,14,0,CITY,"MARION JUNCTION, 200, DALLAS",245,941,385,14,Alab_014_00_01400,ALABAMA
Alabama,14,0,CITY,"MAROS (LOCAL P.O.), 100, MONROE",245,1003,385,14,Alab_014_00_01403,ALABAMA
Alabama,14,0,CITY,"MARVEL, 400, BIBB",245,1028,265,14,Alab_014_00_01405,ALABAMA
Alabama,14,0,CITY,"MAUD, 39, COLBERT",245,1066,265,14,Alab_014_00_01407,ALABAMA
Alabama,14,0,CITY,"MAYLENE, 350, SHELBY",245,1091,265,14,Alab_014_00_01409,ALABAMA
Alabama,14,0,CITY,"MAYSVILLE, 218, MADISON",245,1128,265,14,Alab_014_00_01411,ALABAMA
Alabama,14,0,CITY,"McCULLOUGH, -, ESCAMBIA",245,1166,265,14,Alab_014_00_01413,ALABAMA
Alabama,14,0,CITY,"McFALL, 820, CALHOUN",245,1203,265,14,Alab_014_00_01415,ALABAMA
Alabama,14,0,CITY,"McKENZIE, 75, BUTLER",245,1266,265,14,Alab_014_00_01418,ALABAMA
Alabama,14,0,CITY,"McKINLEY, -, MARENGO",245,1316,265,14,Alab_014_00_01421,ALABAMA
Alabama,14,1,CITY,"McSHAN, 15, PICKENS",885,253,260,15,Alab_014_01_01424,ALABAMA
Alabama,14,1,CITY,"McWILLIAMS, 184, WILCOX",885,313,280,15,Alab_014_01_01427,ALABAMA
Alabama,14,1,CITY,"MELBORNE, 30, LAMAR",885,343,250,15,Alab_014_01_01429,ALABAMA
Alabama,14,1,CITY,"MELVIN, 75, CHOCTAW",885,388,240,15,Alab_014_01_01432,ALABAMA
Alabama,14,1,CITY,"MERIDIANVILLE, 185, MADISON",885,463,310,15,Alab_014_01_01435,ALABAMA
Alabama,14,1,CITY,"MIDLAND CITY, 539, DALE",885,508,270,15,Alab_014_01_01437,ALABAMA
Alabama,14,1,CITY,"MIDWAY, -, BULLOCK",885,628,230,15,Alab_014_01_01442,ALABAMA
Alabama,14,1,CITY,"MILLERVILLE, 60, CLAY",885,673,240,15,Alab_014_01_01444,ALABAMA
Alabama,14,1,CITY,"MILLPORT, 529, LAMAR",885,718,260,15,Alab_014_01_01446,ALABAMA
Alabama,14,1,CITY,"MILLRY, 100, WASHINGTON",885,853,290,15,Alab_014_01_01452,ALABAMA
Alabama,14,1,CITY,"MILLTOWN, 100, CHAMBERS",885,883,270,15,Alab_014_01_01454,ALABAMA
Alabama,14,1,CITY,"MOBILE, 56,536, MOBILE",885,928,260,15,Alab_014_01_01456,ALABAMA
Alabama,15,1,CITY,"MONROEVILLE, 616, MONROE.",862,649,214,12,Alab_015_01_01552,ALABAMA
Alabama,15,1,CITY,"MONTEVALLO, 923, SHELBY",862,721,204,12,Alab_015_01_01556,ALABAMA
Alabama,15,1,CITY,"MONTGOMERY, 42,531, MONTGOMERY",862,841,274,12,Alab_015_01_01562,ALABAMA
Alabama,16,1,CITY,"MOORES BRIDGE, 300, TUSCALOOSA",921,280,245,15,Alab_016_01_01618,ALABAMA
Alabama,16,1,CITY,"MOORESVILLE, 137, LIMESTONE",921,340,245,15,Alab_016_01_01621,ALABAMA
Alabama,16,1,CITY,"MORRIS, 299, JEFFERSON",921,385,245,15,Alab_016_01_01624,ALABAMA
Alabama,16,1,CITY,"MORVIN, 48, CLARKE",921,475,245,15,Alab_016_01_01628,ALABAMA
Alabama,16,1,CITY,"MOTLEY, (R.D., WADLEY), 100, CLAY",921,505,245,15,Alab_016_01_01630,ALABAMA
Alabama,16,1,CITY,"MOULTON, 354, LAWRENCE",921,550,245,15,Alab_016_01_01632,ALABAMA
Alabama,16,1,CITY,"MOUNDVILLE, 253, HALE",921,715,245,15,Alab_016_01_01639,ALABAMA
Alabama,16,1,CITY,"MOUNTAIN CREEK, 300, CHILTON",921,790,245,15,Alab_016_01_01642,ALABAMA
Alabama,16,1,CITY,"MT. HOPE, 300, LAWRENCE",921,865,245,15,Alab_016_01_01646,ALABAMA
Alabama,16,1,CITY,"MT. MEIGS, 150, MONTGOMERY",921,925,245,15,Alab_016_01_01649,ALABAMA
Alabama,16,1,CITY,"MT. STERLING, 100, CHOCTAW",921,955,245,15,Alab_016_01_01651,ALABAMA
Alabama,16,1,CITY,"MT. VERNON, 800, MOBILE",921,1000,245,15,Alab_016_01_01653,ALABAMA
Alabama,16,1,CITY,"MT. WILLING, 231, LOWNDES",921,1150,245,15,Alab_016_01_01658,ALABAMA
Alabama,16,1,CITY,"MULGA, -, JEFFERSON",921,1225,245,15,Alab_016_01_01661,ALABAMA
Alabama,16,1,CITY,"MUNFORD, 400, TALLADEGA",921,1300,245,15,Alab_016_01_01664,ALABAMA
Alabama,16,1,CITY,"MURRY CROSS, 100, ETOWAH",921,1345,245,15,Alab_016_01_01666,ALABAMA
Alabama,16,1,CITY,"MUSCADINE, 130, CLEBURNE",921,1390,245,15,Alab_016_01_01668,ALABAMA
Alabama,16,1,CITY,"MUSCLE SHOALS, -, COLBERT",921,1450,245,15,Alab_016_01_01670,ALABAMA
Alabama,16,1,CITY,"MYRTLEWOOD, 150, MARENGO",921,1495,245,15,Alab_016_01_01672,ALABAMA
Alabama,16,1,CITY,"NADAWAH, 10, MONROE",921,1570,245,15,Alab_016_01_01675,ALABAMA
Alabama,17,0,CITY,"OAKMAN, 1,065, WALKER",275,307,315,16,Alab_017_00_01677,ALABAMA
Alabama,17,0,CITY,"ODENVILLE, 75, ST. CLAIR",275,403,335,16,Alab_017_00_01682,ALABAMA
Alabama,17,0,CITY,"OFELIA (R.D., LINEVILLE), 18, RANDOLPH",275,487,505,28,Alab_017_00_01686,ALABAMA
Alabama,17,0,CITY,"OHATCHEE, 40, CALHOUN",275,523,315,16,Alab_017_00_01688,ALABAMA
Alabama,17,0,CITY,"OMEGA, 50, BULLOCK",275,547,255,16,Alab_017_00_01690,ALABAMA
Alabama,17,0,CITY,"ONEONTA, 609, BLOUNT",275,571,305,16,Alab_017_00_01692,ALABAMA
Alabama,17,0,CITY,"OPELIKA, 4,734, LEE",275,691,255,16,Alab_017_00_01698,ALABAMA
Alabama,17,0,CITY,"OPP, 863, COVINGTON",275,967,255,16,Alab_017_00_01713,ALABAMA
Alabama,17,0,CITY,"ORRVILLE, 255, DALLAS",275,1051,305,16,Alab_017_00_01718,ALABAMA
Alabama,17,0,CITY,"OXFORD, 1,090, CALHOUN",275,1147,315,16,Alab_017_00_01723,ALABAMA
Alabama,17,0,CITY,"OXMOOR, 556, JEFFERSON",275,1243,335,16,Alab_017_00_01729,ALABAMA
Alabama,17,0,CITY,"OZARK, 2,229, DALE",275,1279,255,16,Alab_017_00_01731,ALABAMA
Alabama,17,1,CITY,"PAINTER, 25, DEKALB",960,429,180,15,Alab_017_01_01743,ALABAMA
Alabama,17,1,CITY,"PAINT ROCK, 534, JACKSON",960,459,210,15,Alab_017_01_01745,ALABAMA
Alabama,17,1,CITY,"PALOS, 200, JEFFERSON",960,504,190,15,Alab_017_01_01747,ALABAMA
Alabama,17,1,CITY,"PANOLA, 190, SUMTER",960,549,180,15,Alab_017_01_01749,ALABAMA
Alabama,17,1,CITY,"PANSEY, 106, HOUSTON",960,594,190,15,Alab_017_01_01751,ALABAMA
Alabama,17,1,CITY,"PARRISH, 10, WALKER",960,654,170,15,Alab_017_01_01754,ALABAMA
Alabama,17,1,CITY,"PATSBURG, 150, CRENSHAW",960,759,210,15,Alab_017_01_01758,ALABAMA
Alabama,17,1,CITY,"PATTON, 300, WALKER",960,804,180,15,Alab_017_01_01760,ALABAMA
Alabama,17,1,CITY,"PEADRO (LOXLEY P.O.), 25, BALDWIN",960,849,285,15,Alab_017_01_01762,ALABAMA
Alabama,17,1,CITY,"PELL CITY, 530, ST. CLAIR",960,894,220,15,Alab_017_01_01764,ALABAMA
Alabama,17,1,CITY,"PENNINGTON, 165, CHOCTAW",960,999,210,15,Alab_017_01_01769,ALABAMA
Alabama,17,1,CITY,"PERA (R.D., KINGSTON), 120, GENEVA",960,1074,285,15,Alab_017_01_01772,ALABAMA
Alabama,17,1,CITY,"PERDIDO STATION, 75, BALDWIN",960,1104,240,15,Alab_017_01_01774,ALABAMA
Alabama,17,1,CITY,"PERDUE HILL, 282, MONROE",960,1149,210,15,Alab_017_01_01776,ALABAMA
Alabama,17,1,CITY,"PEROTE, 195, BULLOCK",960,1254,190,15,Alab_017_01_01780,ALABAMA
Alabama,17,1,CITY,"PERRYVILLE, 100, PERRY",960,1299,190,15,Alab_017_01_01782,ALABAMA
Alabama,17,1,CITY,"PETERMAN, 50, MONROE",960,1329,190,15,Alab_017_01_01784,ALABAMA
Alabama,17,1,CITY,"PETREY, 200, CRENSHAW",960,1374,210,15,Alab_017_01_01786,ALABAMA
Alabama,17,1,CITY,"PHIL. CAMPBELL, 60, FRANKLIN",960,1404,240,15,Alab_017_01_01788,ALABAMA
Alabama,17,1,CITY,"PHOENIX, 4,555, LEE",960,1539,180,15,Alab_017_01_01793,ALABAMA
Alabama,17,1,CITY,"PICKENSVILLE, 214, PICKENS",960,1614,220,15,Alab_017_01_01797,ALABAMA
Alabama,17,2,CITY,"PIEDMONT, 2,226, CALHOUN",1608,306,320,20,Alab_017_02_01799,ALABAMA
Alabama,17,2,CITY,"PIGEON CREEK, -, BUTLER",1608,566,320,20,Alab_017_02_01808,ALABAMA
Alabama,17,2,CITY,"PIKE ROAD, 100, MONTGOMERY",1608,606,320,20,Alab_017_02_01810,ALABAMA
Alabama,17,2,CITY,"PINCKARD, 541, DALE",1608,666,320,20,Alab_017_02_01812,ALABAMA
Alabama,17,2,CITY,"PINE APPLE, 627, WILCOX",1608,706,320,20,Alab_017_02_01814,ALABAMA
Alabama,17,2,CITY,"PINE HILL, 470, WILCOX",1608,906,320,20,Alab_017_02_01821,ALABAMA
Alabama,17,2,CITY,"PINE LEVEL, 250, MONTGOMERY",1608,1006,320,20,Alab_017_02_01825,ALABAMA
Alabama,17,2,CITY,"PINSON, 45, JEFFERSON",1608,1126,320,20,Alab_017_02_01829,ALABAMA
Alabama,17,2,CITY,"PIPER, -, BIBB",1608,1206,320,20,Alab_017_02_01832,ALABAMA
Alabama,17,2,CITY,"PISGAH, 65, JACKSON",1608,1266,320,20,Alab_017_02_01834,ALABAMA
Alabama,17,2,CITY,"PITTSVIEW, 150, RUSSELL",1608,1306,320,20,Alab_017_02_01836,ALABAMA
Alabama,17,2,CITY,"PLANTERSVILLE, 150, DALLAS",1608,1386,320,20,Alab_017_02_01839,ALABAMA
Alabama,17,2,CITY,"PLATEAU, 200, MOBILE",1608,1486,320,20,Alab_017_02_01842,ALABAMA
Alabama,17,2,CITY,"PLEASANT HILL, 500, DALLAS",1608,1546,320,20,Alab_017_02_01844,ALABAMA
Alabama,17,2,CITY,"PLEASANT SITE (BELGREEN P.O.), 65, FRANKLIN",1608,1626,360,40,Alab_017_02_01847,ALABAMA
Alabama,17,2,CITY,"POLLARD, 599, ESCAMBIA",1608,1706,320,20,Alab_017_02_01849,ALABAMA
Alabama,17,2,CITY,"PONDVILLE (R.D., CENTERVILLE), 20, BIBB",1608,1766,360,40,Alab_017_02_01851,ALABAMA
Alabama,17,2,CITY,"PORTER, 125, JEFFERSON",1608,1806,320,20,Alab_017_02_01852,ALABAMA
Alabama,17,2,CITY,"PORTERSVILLE, 150, DEKALB",1608,1906,320,20,Alab_017_02_01855,ALABAMA
Alabama,17,2,CITY,"POWDERLY (R.D., BIRMINGHAM), 300, JEFFERSON",1608,1946,360,40,Alab_017_02_01857,ALABAMA
Alabama,11,2,CITY,"GREENVILLE, 3,377, BUTLER",1495,495,250,13,Alab_011_02_01868,ALABAMA
Alabama,11,2,CITY,"GROVE HILL, 300, CLARKE",1495,687,230,13,Alab_011_02_01877,ALABAMA
Alabama,11,2,CITY,"GUIN, 356, MARION",1495,783,180,13,Alab_011_02_01883,ALABAMA
Alabama,11,2,CITY,"GUNTERSVILLE, 1,145, MARSHALL",1495,843,280,13,Alab_011_02_01886,ALABAMA
Alabama,11,2,CITY,"GURLEY, 750, MADISON",1495,999,200,13,Alab_011_02_01893,ALABAMA
Alabama,11,2,CITY,"HACKLEBURG, 286, MARION",1495,1059,250,13,Alab_011_02_01896,ALABAMA
Alabama,11,2,CITY,"HACODA, 40, GENEVA",1495,1143,180,13,Alab_011_02_01901,ALABAMA
Alabama,11,2,CITY,"HAGLER, 47, TUSCALOOSA",1495,1167,230,13,Alab_011_02_01903,ALABAMA
Alabama,11,2,CITY,"HALEBURG, 110, HENRY",1495,1191,200,13,Alab_011_02_01905,ALABAMA
Alabama,11,2,CITY,"HALEYVILLE, 1,111, WINSTON",1495,1227,280,13,Alab_011_02_01908,ALABAMA
Alabama,11,2,CITY,"HALSELL, 20, CHOCTAW",1495,1359,220,13,Alab_011_02_01915,ALABAMA
Alabama,11,2,CITY,"HAMILTON, 422, MARION",1495,1395,220,13,Alab_011_02_01917,ALABAMA
Alabama,16,2,CITY,"NANAFALIA, 600, MARENGO",1554,277,410,13,Alab_016_02_01919,ALABAMA
Alabama,16,2,CITY,"NAUVOO, 392, WALKER",1554,303,315,13,Alab_016_02_01921,ALABAMA
Alabama,16,2,CITY,"NEEDHAM, 10, CHOCTAW",1554,329,345,13,Alab_016_02_01923,ALABAMA
Alabama,16,2,CITY,"NEWBERN, 515, HALE",1554,368,315,13,Alab_016_02_01925,ALABAMA
Alabama,16,2,CITY,"NEW BROCKTON, 328, COFFEE",1554,407,415,13,Alab_016_02_01927,ALABAMA
Alabama,16,2,CITY,"NEW CASTLE, -, JEFFERSON",1554,485,425,13,Alab_016_02_01931,ALABAMA
Alabama,16,2,CITY,"NEWELL, 80, RANDOLPH",1554,563,345,13,Alab_016_02_01934,ALABAMA
Alabama,16,2,CITY,"NEW HOPE, 301, MADISON",1554,602,365,13,Alab_016_02_01936,ALABAMA
Alabama,16,2,CITY,"NEW LEXINGTON (BERRY P.O.), 38, TUSCALOOSA",1554,693,545,26,Alab_016_02_01941,ALABAMA
Alabama,16,2,CITY,"NEW MARKET, 300, MADISON",1554,745,415,13,Alab_016_02_01944,ALABAMA
Alabama,16,2,CITY,"NEW SITE (R.D., ALEXANDER CITY), 150, TALLAPOOSA",1554,810,545,26,Alab_016_02_01947,ALABAMA
Alabama,16,2,CITY,"NEWTON, 524, DALE",1554,862,315,13,Alab_016_02_01950,ALABAMA
Alabama,16,2,CITY,"NEWTONVILLE, 50, FAYETTE",1554,901,395,13,Alab_016_02_01952,ALABAMA
Alabama,16,2,CITY,"NEWVILLE, 522, HENRY",1554,940,335,13,Alab_016_02_01954,ALABAMA
Alabama,16,2,CITY,"NICHOLSVILLE, 30, MARENGO",1554,1018,415,13,Alab_016_02_01958,ALABAMA
Alabama,16,2,CITY,"NORTHPORT, 500, TUSCALOOSA",1554,1096,465,13,Alab_016_02_01962,ALABAMA
Alabama,16,2,CITY,"NOTASULGA, 512, MACON",1554,1174,365,13,Alab_016_02_01966,ALABAMA
Alabama,16,2,CITY,"OAK GROVE, -, MOBILE",1554,1317,345,13,Alab_016_02_01972,ALABAMA
Alabama,16,2,CITY,"OAKHILL, 300, WILCOX",1554,1343,345,13,Alab_016_02_01974,ALABAMA
Alabama,16,2,CITY,"NANAFALIA, 600, MARENGO",1554,277,410,13,Alab_016_02_01977,ALABAMA
Alabama,16,2,CITY,"NAUVOO, 392, WALKER",1554,303,315,13,Alab_016_02_01979,ALABAMA
Alabama,16,2,CITY,"NEEDHAM, 10, CHOCTAW",1554,329,345,13,Alab_016_02_01981,ALABAMA
Alabama,16,2,CITY,"NEWBERN, 515, HALE",1554,368,315,13,Alab_016_02_01983,ALABAMA
Alabama,16,2,CITY,"NEW BROCKTON, 328, COFFEE",1554,407,415,13,Alab_016_02_01985,ALABAMA
Alabama,16,2,CITY,"NEW CASTLE, -, JEFFERSON",1554,485,425,13,Alab_016_02_01989,ALABAMA
Alabama,16,2,CITY,"NEWELL, 80, RANDOLPH",1554,563,345,13,Alab_016_02_01992,ALABAMA
Alabama,16,2,CITY,"NEW HOPE, 301, MADISON",1554,602,365,13,Alab_016_02_01994,ALABAMA
Alabama,16,2,CITY,"NEW LEXINGTON (BERRY P.O.), 38, TUSCALOOSA",1554,693,545,26,Alab_016_02_01999,ALABAMA
Alabama,16,2,CITY,"NEW MARKET, 300, MADISON",1554,745,415,13,Alab_016_02_02002,ALABAMA
Alabama,16,2,CITY,"NEW SITE (R.D., ALEXANDER CITY), 150, TALLAPOOSA",1554,810,545,26,Alab_016_02_02005,ALABAMA
Alabama,16,2,CITY,"NEWTON, 524, DALE",1554,862,315,13,Alab_016_02_02008,ALABAMA
Alabama,16,2,CITY,"NEWTONVILLE, 50, FAYETTE",1554,901,395,13,Alab_016_02_02010,ALABAMA
Alabama,16,2,CITY,"NEWVILLE, 522, HENRY",1554,940,335,13,Alab_016_02_02012,ALABAMA
Alabama,16,2,CITY,"NICHOLSVILLE, 30, MARENGO",1554,1018,415,13,Alab_016_02_02016,ALABAMA
Alabama,16,2,CITY,"NORTHPORT, 500, TUSCALOOSA",1554,1096,465,13,Alab_016_02_02020,ALABAMA
Alabama,16,2,CITY,"NOTASULGA, 512, MACON",1554,1174,365,13,Alab_016_02_02024,ALABAMA
Alabama,16,2,CITY,"OAK GROVE, -, MOBILE",1554,1317,345,13,Alab_016_02_02030,ALABAMA
Alabama,16,2,CITY,"OAKHILL, 300, WILCOX",1554,1343,345,13,Alab_016_02_02032,ALABAMA
Alabama,18,0,CITY,"PRAIRIEVILLE (R.D., GALLION), 100, HALE",186,232,788,40,Alab_018_00_02072,ALABAMA
Alabama,18,0,CITY,"PRATT CITY, 3,600, JEFFERSON",186,328,680,24,Alab_018_00_02075,ALABAMA
Alabama,18,0,CITY,"PRATTVILLE, 2,222, AUTAUGA",186,656,600,24,Alab_018_00_02085,ALABAMA
Alabama,18,0,CITY,"PRICHARD, 10, MOBILE",186,930,500,24,Alab_018_00_02093,ALABAMA
Alabama,18,0,CITY,"PRINCETON, 70, JACKSON",186,1024,500,24,Alab_018_00_02096,ALABAMA
Alabama,18,0,CITY,"PUSHMATAHA, 100, CHOCTAW",186,1082,600,24,Alab_018_00_02098,ALABAMA
Alabama,18,0,CITY,"PYRITON, 200, CLAY",186,1122,400,24,Alab_018_00_02100,ALABAMA
Alabama,18,0,CITY,"QUINTON, 100, WALKER",186,1162,450,24,Alab_018_00_02102,ALABAMA
Alabama,18,0,CITY,"RAGLAND, 483, ST. CLAIR",186,1364,500,24,Alab_018_00_02109,ALABAMA
Alabama,18,0,CITY,"RALPH, 50, TUSCALOOSA",186,1530,500,24,Alab_018_00_02114,ALABAMA
Alabama,18,0,CITY,"RAMER, 300, MONTGOMERY",186,1606,550,24,Alab_018_00_02117,ALABAMA
Alabama,18,0,CITY,"RANDOLPH, 350, BIBB",186,1682,400,24,Alab_018_00_02120,ALABAMA
Alabama,18,0,CITY,"RED BAY, 472, FRANKLIN",186,1722,500,24,Alab_018_00_02122,ALABAMA
Alabama,18,0,CITY,"RED LEVEL, 317, COVINGTON",186,1870,550,24,Alab_018_00_02127,ALABAMA
Alabama,18,1,CITY,"REFORM, 550, PICKENS",812,283,210,15,Alab_018_01_02132,ALABAMA
Alabama,18,1,CITY,"RENFROE, 85, TALLADEGA",812,418,220,15,Alab_018_01_02137,ALABAMA
Alabama,18,1,CITY,"REPTON, 331, CONECUH",812,493,200,15,Alab_018_01_02140,ALABAMA
Alabama,18,1,CITY,"REPUBLIC, 350, JEFFERSON",812,538,230,15,Alab_018_01_02142,ALABAMA
Alabama,18,1,CITY,"RICKEY, 60, TUSCALOOSA",812,583,220,15,Alab_018_01_02145,ALABAMA
Alabama,18,1,CITY,"RIPLEY, 150, LIMESTONE",812,628,220,15,Alab_018_01_02147,ALABAMA
Alabama,18,1,CITY,"RIVER FALLS, 760, COVINGTON",812,658,260,15,Alab_018_01_02149,ALABAMA
Alabama,18,1,CITY,"RIVER VIEW, 200, CHAMBERS",812,688,240,15,Alab_018_01_02151,ALABAMA
Alabama,18,1,CITY,"ROANOKE, 2,034, RANDOLPH",812,718,250,15,Alab_018_01_02153,ALABAMA
Alabama,18,1,CITY,"ROBERTSDALE, 300, BALDWIN",812,943,250,15,Alab_018_01_02162,ALABAMA
Alabama,18,1,CITY,"ROCKCASTLE, -, TUSCALOOSA",812,1063,250,15,Alab_018_01_02167,ALABAMA
Alabama,18,1,CITY,"ROCKFORD, 600, COOSA",812,1093,210,15,Alab_018_01_02169,ALABAMA
Alabama,18,1,CITY,"ROCK MILLS, 349, RANDOLPH",812,1183,250,15,Alab_018_01_02173,ALABAMA
Alabama,18,1,CITY,"ROCK RUN, 360, CHEROKEE",812,1228,230,15,Alab_018_01_02175,ALABAMA
Alabama,18,1,CITY,"ROEBUCK SPRINGS (BIRMINGHAM, P.O.), -, JEFFERSON",812,1273,330,30,Alab_018_01_02177,ALABAMA
Alabama,18,1,CITY,"ROGERSVILLE, 150, LAUDERDALE",812,1378,270,15,Alab_018_01_02180,ALABAMA
Alabama,19,0,CITY,"SEALE, 312, RUSSELL",280,249,380,25,Alab_019_00_02188,ALABAMA
Alabama,19,0,CITY,"SEARIGHT, 120, CRENSHAW",280,349,450,25,Alab_019_00_02191,ALABAMA
Alabama,19,0,CITY,"SEARLES, 700, TUSCALOOSA",280,409,450,25,Alab_019_00_02193,ALABAMA
Alabama,19,0,CITY,"SECTION, 250, JACKSON",280,469,400,25,Alab_019_00_02195,ALABAMA
Alabama,19,0,CITY,"SEDDON, 133, ST. CLAIR",280,549,400,25,Alab_019_00_02198,ALABAMA
Alabama,19,0,CITY,"SELFVILLE (VILLAGE SPRINGS, P.O.), 13, BLOUNT",280,589,650,45,Alab_019_00_02200,ALABAMA
Alabama,19,0,CITY,"SELLERS, -, MONTGOMERY",280,649,450,25,Alab_019_00_02202,ALABAMA
Alabama,19,0,CITY,"SELMA, 15,307, DALLAS",280,729,450,25,Alab_019_00_02205,ALABAMA
Alabama,18,2,CITY,"ROUND MOUNTAIN, 210, CHEROKEE",1449,228,590,13,Alab_018_02_02234,ALABAMA
Alabama,18,2,CITY,"ROY, 442, MONROE",1449,254,235,13,Alab_018_02_02236,ALABAMA
Alabama,18,2,CITY,"ROYAL, (R.D., BLOUNTSVILLE), 24, BLOUNT",1449,332,615,26,Alab_018_02_02241,ALABAMA
Alabama,18,2,CITY,"RUSSELLVILLE, 2,046, FRANKLIN",1449,371,545,13,Alab_018_02_02243,ALABAMA
Alabama,18,2,CITY,"RUTLEDGE, 230, CRENSHAW",1449,618,445,13,Alab_018_02_02254,ALABAMA
Alabama,18,2,CITY,"SAFFORD, 150, DALLAS",1449,644,365,13,Alab_018_02_02256,ALABAMA
Alabama,18,2,CITY,"SAGINAW, 200, SHELBY",1449,670,365,13,Alab_018_02_02258,ALABAMA
Alabama,18,2,CITY,"SALCO (CREOLA, P.O.), -, MOBILE",1449,696,545,13,Alab_018_02_02260,ALABAMA
Alabama,18,2,CITY,"SALEM, 350, LEE",1449,722,265,13,Alab_018_02_02262,ALABAMA
Alabama,18,2,CITY,"SALITPA, 31, CLARKE",1449,774,345,13,Alab_018_02_02265,ALABAMA
Alabama,18,2,CITY,"SAMANTHA, 27, TUSCALOOSA",1449,839,445,13,Alab_018_02_02268,ALABAMA
Alabama,18,2,CITY,"SAMSON, 1,350, GENEVA",1449,904,385,13,Alab_018_02_02271,ALABAMA
